DATE,DEXCHUS,DEXDNUS,DEXHKUS,DEXJPUS,DEXKOUS,DEXMXUS,DEXNOUS,DEXSDUS,DEXSIUS,DEXSZUS,DEXTAUS,DEXUSAL,DEXUSEU,DEXUSNZ,DEXUSUK
1999-06-14,8.2776,7.1340,7.7575,120.40,1171.00,9.5825,7.8550,8.5025,1.7130,1.5300,32.4300,0.6630,1.0416,0.5385,1.6075
1999-06-15,8.2781,7.1320,7.7577,120.63,1167.00,9.5155,7.8620,8.4875,1.7092,1.5315,32.3900,0.6580,1.0420,0.5335,1.5950
1999-06-16,8.2776,7.2115,7.7580,120.03,1165.00,9.4625,7.9220,8.5320,1.7057,1.5492,32.4200,0.6565,1.0298,0.5340,1.5862
1999-06-17,8.2775,7.1935,7.7577,119.47,1167.00,9.3790,7.8830,8.4765,1.7020,1.5455,32.3600,0.6575,1.0329,0.5348,1.5925
1999-06-18,8.2774,7.1720,7.7582,120.48,1164.00,9.3650,7.8600,8.4340,1.7073,1.5412,32.3700,0.6533,1.0368,0.5312,1.5924
1999-06-21,8.2778,7.2010,7.7580,122.28,1166.00,9.3925,7.8410,8.4120,1.7087,1.5458,33.0000,0.6508,1.0323,0.5303,1.5890
1999-06-22,8.2781,7.2025,7.7580,121.68,1160.00,9.3580,7.8475,8.4350,1.6977,1.5455,32.3600,0.6535,1.0323,0.5310,1.5895
1999-06-23,8.2784,7.2070,7.7580,122.05,1163.00,9.3950,7.8550,8.4290,1.7018,1.5478,32.4000,0.6568,1.0316,0.5338,1.5787
1999-06-24,8.2779,7.1780,7.7580,121.83,1158.00,9.4700,7.8560,8.4430,1.7020,1.5395,32.3800,0.6582,1.0372,0.5363,1.5833
1999-06-25,8.2775,7.1130,7.7581,121.28,1156.00,9.4930,7.8080,8.3920,1.7005,1.5290,32.4100,0.6618,1.0448,0.5349,1.5893
1999-06-28,8.2780,7.1695,7.7580,121.30,1157.00,9.4830,7.8505,8.4535,1.7050,1.5416,32.3600,0.6580,1.0373,0.5330,1.5822
1999-06-29,8.2786,7.1930,7.7580,120.81,1157.50,9.4175,7.8540,8.4650,1.7030,1.5495,32.3100,0.6580,1.0337,0.5309,1.5781
1999-06-30,8.2787,7.2110,7.7586,120.94,1157.50,9.4430,7.8750,8.4810,1.7022,1.5555,32.3100,0.6611,1.0310,0.5295,1.5765
1999-07-01,8.2786,7.2680,7.7585,120.99,1165.00,9.3775,7.9140,8.5430,1.6985,1.5690,32.3200,0.6665,1.0236,0.5325,1.5765
1999-07-02,8.2785,7.2580,7.7590,121.13,1164.10,9.3600,7.8895,8.4950,1.6980,1.5678,32.2800,0.6703,1.0244,0.5335,1.5792
1999-07-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1999-07-06,8.2782,7.2625,7.7588,121.94,1168.00,9.3250,7.8830,8.4970,1.6958,1.5650,32.2900,0.6657,1.0249,0.5295,1.5688
1999-07-07,8.2783,7.2730,7.7586,122.19,1173.00,9.3640,7.9150,8.5025,1.6973,1.5690,32.3000,0.6640,1.0224,0.5255,1.5602
1999-07-08,8.2781,7.2930,7.7595,122.57,1181.00,9.3350,7.9530,8.5580,1.6975,1.5731,32.3450,0.6655,1.0198,0.5243,1.5577
1999-07-09,8.2777,7.3035,7.7603,122.37,1188.00,9.3670,7.9645,8.5700,1.6993,1.5775,32.3550,0.6645,1.0186,0.5265,1.5515
1999-07-12,8.2776,7.3385,7.7605,122.22,1184.00,9.4550,7.9990,8.6120,1.7000,1.5828,32.2600,0.6620,1.0139,0.5245,1.5558
1999-07-13,8.2775,7.3100,7.7600,121.38,1176.00,9.4550,8.0100,8.5925,1.6997,1.5777,32.2900,0.6593,1.0176,0.5225,1.5566
1999-07-14,8.2778,7.2810,7.7600,120.58,1184.00,9.3350,7.9885,8.5860,1.6990,1.5717,32.2900,0.6592,1.0215,0.5225,1.5635
1999-07-15,8.2775,7.2765,7.7602,120.49,1184.00,9.3450,7.9770,8.5690,1.6983,1.5710,32.3400,0.6626,1.0220,0.5253,1.5665
1999-07-16,8.2773,7.2860,7.7600,120.98,1183.00,9.3580,7.9650,8.5525,1.7065,1.5745,32.3900,0.6602,1.0203,0.5236,1.5622
1999-07-19,8.2773,7.3000,7.7589,119.18,1188.00,9.3025,7.9450,8.5250,1.7032,1.5738,32.3600,0.6515,1.0203,0.5203,1.5630
1999-07-20,8.2777,7.1435,7.7595,118.94,1194.00,9.2990,7.8560,8.3950,1.7005,1.5405,32.2600,0.6483,1.0420,0.5215,1.5700
1999-07-21,8.2773,7.0700,7.7608,118.25,1201.00,9.3450,7.8570,8.3390,1.6971,1.5267,32.4100,0.6475,1.0526,0.5276,1.5766
1999-07-22,8.2773,7.0835,7.7613,117.27,1209.00,9.3825,7.8670,8.3595,1.7000,1.5285,32.5000,0.6466,1.0509,0.5268,1.5835
1999-07-23,8.2772,7.1150,7.7618,116.51,1208.80,9.3880,7.8550,8.3650,1.6990,1.5294,32.4000,0.6480,1.0497,0.5305,1.5780
1999-07-26,8.2770,6.9840,7.7615,116.66,1209.00,9.4120,7.8110,8.2720,1.6850,1.5069,32.3300,0.6473,1.0651,0.5265,1.5905
1999-07-27,8.2770,7.0045,7.7617,116.23,1204.00,9.3675,7.8460,8.2780,1.6865,1.5065,32.4000,0.6443,1.0627,0.5233,1.5895
1999-07-28,8.2770,7.0005,7.7619,116.17,1198.10,9.3800,7.8725,8.2640,1.6783,1.5020,32.3800,0.6442,1.0644,0.5235,1.5935
1999-07-29,8.2773,6.9485,7.7623,115.19,1205.00,9.4150,7.8195,8.2090,1.6880,1.4900,32.3500,0.6495,1.0719,0.5278,1.6130
1999-07-30,8.2774,6.9630,7.7619,114.70,1204.00,9.4000,7.7740,8.2220,1.6835,1.4925,32.2400,0.6522,1.0694,0.5308,1.6207
1999-08-02,8.2770,6.9810,7.7627,114.51,1201.00,9.4000,7.7565,8.2120,1.6780,1.4995,32.3200,0.6500,1.0661,0.5270,1.6145
1999-08-03,8.2773,6.9685,7.7624,115.10,1199.00,9.4550,7.7490,8.1780,1.6824,1.4975,32.1900,0.6535,1.0680,0.5331,1.6185
1999-08-04,8.2774,6.9120,7.7627,114.20,1202.00,9.4425,7.7210,8.1420,1.6770,1.4862,32.2500,0.6585,1.0766,0.5360,1.6200
1999-08-05,8.2774,6.8930,7.7630,113.98,1202.00,9.4900,7.7010,8.1420,1.6740,1.4805,32.1000,0.6545,1.0793,0.5315,1.6198
1999-08-06,8.2773,6.9180,7.7626,114.60,1200.00,9.4950,7.7245,8.1680,1.6660,1.4863,32.2000,0.6531,1.0770,0.5290,1.6147
1999-08-09,8.2774,6.9581,7.7627,115.37,1198.00,9.4840,7.7400,8.2240,1.6680,1.4972,32.0000,0.6500,1.0694,0.5200,1.6000
1999-08-10,8.2772,6.9280,7.7630,114.44,1199.30,9.5150,7.7080,8.2100,1.6653,1.4895,32.2000,0.6512,1.0752,0.5273,1.6180
1999-08-11,8.2772,6.9770,7.7625,115.10,1202.00,9.4210,7.7330,8.2550,1.6740,1.5024,32.2000,0.6485,1.0660,0.5282,1.6107
1999-08-12,8.2771,6.9940,7.7635,115.76,1210.00,9.3540,7.7480,8.2680,1.6740,1.5060,32.2300,0.6495,1.0636,0.5298,1.6090
1999-08-13,8.2770,7.0350,7.7640,115.66,1207.00,9.3875,7.8025,8.3100,1.6775,1.5157,32.2000,0.6517,1.0568,0.5302,1.6057
1999-08-16,8.2774,7.0450,7.7638,114.83,1204.00,9.3600,7.7880,8.3020,1.6710,1.5173,32.1000,0.6497,1.0557,0.5262,1.6011
1999-08-17,8.2770,7.0650,7.7643,114.18,1206.00,9.3390,7.8030,8.3100,1.6810,1.5215,32.0500,0.6485,1.0525,0.5245,1.6036
1999-08-18,8.2772,7.0770,7.7650,112.30,1203.00,9.3240,7.8220,8.3350,1.6726,1.5230,32.0300,0.6468,1.0505,0.5328,1.6004
1999-08-19,8.2774,6.9927,7.7644,111.14,1200.00,9.3850,7.7430,8.2470,1.6778,1.5025,32.0200,0.6365,1.0643,0.5318,1.6180
1999-08-20,8.2774,6.9780,7.7640,111.44,1201.00,9.4000,7.7430,8.2290,1.6760,1.4988,32.0300,0.6393,1.0654,0.5339,1.6133
1999-08-23,8.2772,7.0490,7.7641,111.73,1198.00,9.3440,7.8750,8.2900,1.6830,1.5145,31.9800,0.6359,1.0553,0.5310,1.6076
1999-08-24,8.2775,7.0710,7.7648,111.53,1199.00,9.3175,7.8500,8.2850,1.6910,1.5242,31.9800,0.6370,1.0506,0.5270,1.5946
1999-08-25,8.2773,7.1005,7.7645,111.18,1192.00,9.3100,7.9510,8.3360,1.6910,1.5315,31.9500,0.6334,1.0461,0.5158,1.5865
1999-08-26,8.2773,7.1220,7.7645,111.83,1191.00,9.3370,7.9900,8.3550,1.6920,1.5339,31.9500,0.6300,1.0441,0.5120,1.5876
1999-08-27,8.2773,7.1070,7.7650,111.68,1183.00,9.3900,7.9520,8.3250,1.6880,1.5303,31.9000,0.6320,1.0460,0.5130,1.5885
1999-08-30,8.2771,7.1160,7.7651,111.13,1184.50,9.4100,7.9480,8.3440,1.6882,1.5332,31.9000,0.6326,1.0445,0.5128,1.5875
1999-08-31,8.2770,7.0280,7.7660,109.30,1181.00,9.3930,7.8300,8.2290,1.6835,1.5130,31.9000,0.6380,1.0581,0.5168,1.6086
1999-09-01,8.2771,7.0255,7.7655,109.35,1185.00,9.3360,7.8225,8.2120,1.6825,1.5135,31.8800,0.6390,1.0582,0.5140,1.6023
1999-09-02,8.2773,6.9554,7.7652,109.24,1191.00,9.3760,7.7870,8.1620,1.6855,1.4938,31.8500,0.6447,1.0689,0.5185,1.6091
1999-09-03,8.2775,7.0120,7.7656,110.09,1192.00,9.3440,7.8425,8.1960,1.6875,1.5073,31.8500,0.6467,1.0605,0.5186,1.6028
1999-09-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1999-09-07,8.2776,7.0300,7.7665,110.92,1194.00,9.3550,7.8170,8.1700,1.6915,1.5108,31.8800,0.6465,1.0581,0.5270,1.6057
1999-09-08,8.2776,7.0265,7.7659,110.99,1195.00,9.3500,7.7710,8.1500,1.6965,1.5103,31.8000,0.6486,1.0590,0.5277,1.6185
1999-09-09,8.2774,7.0580,7.7665,108.00,1191.00,9.3460,7.7820,8.1600,1.6865,1.5172,31.8800,0.6520,1.0543,0.5315,1.6332
1999-09-10,8.2774,7.1435,7.7662,109.00,1192.00,9.3175,7.8870,8.2620,1.6895,1.5440,31.8500,0.6520,1.0402,0.5330,1.6183
1999-09-13,8.2772,7.1450,7.7662,106.19,1191.00,9.3230,7.8625,8.2175,1.6845,1.5425,31.8500,0.6573,1.0400,0.5355,1.6090
1999-09-14,8.2775,7.1500,7.7656,105.33,1195.00,9.3350,7.9000,8.2850,1.6880,1.5408,31.8500,0.6545,1.0408,0.5295,1.6085
1999-09-15,8.2773,7.1635,7.7647,103.78,1192.00,9.3050,7.9140,8.2980,1.6880,1.5455,31.8300,0.6487,1.0385,0.5239,1.6110
1999-09-16,8.2771,7.1320,7.7645,105.10,1199.00,9.4300,7.8925,8.2980,1.6925,1.5384,31.8000,0.6462,1.0418,0.5241,1.6250
1999-09-17,8.2773,7.1465,7.7663,106.94,1204.00,9.3800,7.8965,8.2820,1.6944,1.5441,31.8300,0.6481,1.0399,0.5272,1.6222
1999-09-20,8.2775,7.1460,7.7663,106.42,1201.00,9.3260,7.8630,8.2420,1.6985,1.5435,31.7500,0.6414,1.0408,0.5215,1.6230
1999-09-21,8.2775,7.1045,7.7675,104.85,1203.00,9.2975,7.8300,8.2320,1.7005,1.5328,31.9000,0.6470,1.0460,0.5252,1.6310
1999-09-22,8.2777,7.0740,7.7672,104.03,1210.00,9.2880,7.8290,8.2230,1.7075,1.5267,31.8800,0.6513,1.0500,0.5245,1.6363
1999-09-23,8.2776,7.1385,7.7668,104.18,1209.00,9.3075,7.8550,8.2500,1.7145,1.5393,31.8800,0.6482,1.0415,0.5205,1.6375
1999-09-24,8.2775,7.0994,7.7675,104.14,1213.00,9.3625,7.8425,8.2390,1.7115,1.5300,31.8500,0.6525,1.0466,0.5180,1.6428
1999-09-27,8.2775,7.1280,7.7677,106.07,1211.00,9.3170,7.8675,8.2650,1.7043,1.5361,31.8500,0.6525,1.0431,0.5155,1.6455
1999-09-28,8.2775,7.0735,7.7680,106.14,1218.00,9.3590,7.7980,8.2150,1.7155,1.5240,31.8500,0.6555,1.0509,0.5130,1.6485
1999-09-29,8.2775,7.0005,7.7679,106.80,1218.00,9.3600,7.7590,8.1950,1.7070,1.5075,31.8500,0.6530,1.0613,0.5177,1.6425
1999-09-30,8.2778,6.9855,7.7679,106.82,1217.00,9.3520,7.7395,8.2010,1.7000,1.5022,31.8500,0.6528,1.0643,0.5170,1.6457
1999-10-01,8.2778,6.9365,7.7685,105.08,1216.00,9.4050,7.6925,8.1495,1.6940,1.4867,31.8300,0.6540,1.0718,0.5167,1.6550
1999-10-04,8.2778,6.9450,7.7679,106.35,1213.00,9.4510,7.6950,8.1470,1.6900,1.4878,31.8000,0.6607,1.0703,0.5222,1.6555
1999-10-05,8.2770,6.9500,7.7685,106.96,1207.00,9.4760,7.7000,8.1180,1.6770,1.4894,31.8300,0.6633,1.0693,0.5235,1.6525
1999-10-06,8.2778,6.9450,7.7683,107.54,1204.00,9.4300,7.7125,8.1375,1.6780,1.4875,31.8500,0.6605,1.0704,0.5213,1.6560
1999-10-07,8.2778,6.9320,7.7686,107.67,1202.00,9.4640,7.7150,8.1300,1.6803,1.4860,31.8500,0.6602,1.0721,0.5187,1.6520
1999-10-08,8.2780,6.9960,7.7690,107.38,1204.00,9.4775,7.8150,8.1800,1.6825,1.5000,31.8300,0.6540,1.0630,0.5142,1.6520
1999-10-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1999-10-12,8.2772,6.9247,7.7695,106.28,1205.00,9.4685,7.7170,8.0940,1.6795,1.4832,31.8300,0.6555,1.0737,0.5167,1.6535
1999-10-13,8.2777,6.9075,7.7695,107.45,1205.20,9.5200,7.7265,8.1075,1.6845,1.4790,31.8300,0.6490,1.0758,0.5116,1.6532
1999-10-14,8.2774,6.8825,7.7695,106.96,1207.50,9.6450,7.7110,8.1095,1.6785,1.4735,31.8300,0.6500,1.0799,0.5108,1.6575
1999-10-15,8.2775,6.8290,7.7701,105.43,1206.00,9.7200,7.6675,8.1050,1.6740,1.4592,31.8400,0.6475,1.0887,0.5113,1.6684
1999-10-18,8.2774,6.8425,7.7698,104.93,1204.00,9.7325,7.7050,8.1650,1.6768,1.4620,31.8200,0.6440,1.0863,0.5080,1.6720
1999-10-19,8.2773,6.8635,7.7700,105.50,1206.00,9.6730,7.7045,8.1360,1.6745,1.4681,31.8300,0.6486,1.0833,0.5110,1.6708
1999-10-20,8.2774,6.9070,7.7695,106.16,1205.00,9.6150,7.7230,8.1700,1.6748,1.4790,31.8300,0.6463,1.0765,0.5133,1.6643
1999-10-21,8.2772,6.8760,7.7700,105.96,1206.00,9.6475,7.7015,8.1210,1.6700,1.4730,31.8300,0.6470,1.0808,0.5147,1.6765
1999-10-22,8.2773,6.9658,7.7705,105.81,1205.50,9.5975,7.7540,8.1400,1.6660,1.4975,31.8200,0.6503,1.0678,0.5156,1.6584
1999-10-25,8.2770,6.9670,7.7710,105.35,1205.50,9.6440,7.7530,8.1350,1.6630,1.4992,31.8200,0.6508,1.0666,0.5150,1.6631
1999-10-26,8.2773,7.0350,7.7710,104.83,1204.00,9.6280,7.7875,8.1600,1.6665,1.5135,31.8300,0.6503,1.0578,0.5136,1.6525
1999-10-27,8.2775,7.0580,7.7707,104.24,1200.00,9.6520,7.8200,8.2050,1.6718,1.5200,31.8200,0.6436,1.0532,0.5075,1.6477
1999-10-28,8.2776,7.0680,7.7703,105.13,1200.00,9.6400,7.8530,8.2510,1.6695,1.5238,31.8100,0.6457,1.0519,0.5106,1.6400
1999-10-29,8.2778,7.0680,7.7690,104.29,1200.00,9.6180,7.8500,8.2225,1.6630,1.5243,31.8200,0.6376,1.0518,0.5068,1.6425
1999-11-01,8.2779,7.0890,7.7694,104.19,1196.00,9.6240,7.8770,8.2545,1.6565,1.5291,31.8000,0.6382,1.0494,0.5080,1.6404
1999-11-02,8.2781,7.0760,7.7685,104.15,1194.00,9.5805,7.8650,8.2440,1.6645,1.5305,31.8100,0.6405,1.0506,0.5095,1.6445
1999-11-03,8.2781,7.0920,7.7705,105.00,1191.00,9.5480,7.8825,8.2730,1.6700,1.5344,31.8000,0.6437,1.0485,0.5120,1.6440
1999-11-04,8.2780,7.1210,7.7705,104.48,1185.00,9.4810,7.9120,8.3420,1.6665,1.5436,31.8000,0.6383,1.0440,0.5145,1.6375
1999-11-05,8.2779,7.1500,7.7710,106.33,1187.00,9.4570,7.9260,8.3310,1.6715,1.5513,31.8100,0.6385,1.0400,0.5125,1.6205
1999-11-08,8.2779,7.1750,7.7720,105.77,1183.40,9.4620,7.9275,8.3450,1.6700,1.5535,31.8300,0.6365,1.0363,0.5100,1.6150
1999-11-09,8.2780,7.1510,7.7720,104.86,1185.00,9.4270,7.8920,8.3220,1.6710,1.5465,31.8200,0.6375,1.0401,0.5090,1.6210
1999-11-10,8.2781,7.1160,7.7814,104.58,1180.00,9.4090,7.8520,8.2975,1.6750,1.5398,31.8300,0.6402,1.0436,0.5112,1.6250
1999-11-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1999-11-12,8.2780,7.2060,7.7715,105.34,1170.00,9.3850,7.9330,8.3760,1.6685,1.5575,31.8100,0.6431,1.0315,0.5156,1.6131
1999-11-15,8.2781,7.2090,7.7725,104.88,1181.80,9.3650,7.9430,8.3600,1.6650,1.5560,31.8000,0.6467,1.0315,0.5212,1.6230
1999-11-16,8.2781,7.2090,7.7721,105.83,1178.00,9.4040,7.9520,8.3920,1.6695,1.5542,31.8200,0.6417,1.0312,0.5182,1.6164
1999-11-17,8.2781,7.1490,7.7727,105.47,1176.00,9.3525,7.8860,8.3010,1.6690,1.5411,31.8300,0.6394,1.0403,0.5142,1.6231
1999-11-18,8.2784,7.2275,7.7730,105.85,1174.00,9.3480,7.9625,8.3710,1.6708,1.5564,31.8000,0.6395,1.0297,0.5130,1.6150
1999-11-19,8.2785,7.2125,7.7730,106.13,1173.80,9.3280,7.9400,8.3450,1.6685,1.5543,31.8100,0.6390,1.0313,0.5092,1.6160
1999-11-22,8.2785,7.2055,7.7728,104.87,1174.00,9.3205,7.9160,8.3425,1.6710,1.5510,31.8000,0.6376,1.0327,0.5104,1.6205
1999-11-23,8.2784,7.2500,7.7725,104.20,1170.00,9.3360,7.9600,8.3800,1.6690,1.5590,31.7800,0.6356,1.0261,0.5110,1.6236
1999-11-24,8.2785,7.3065,7.7718,104.62,1162.00,9.3200,8.0065,8.4360,1.6680,1.5721,31.7800,0.6323,1.0176,0.5102,1.6090
1999-11-25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1999-11-26,8.2785,7.3405,7.7721,102.19,1159.00,9.3610,8.0000,8.4640,1.6720,1.5795,31.7450,0.6345,1.0137,0.5110,1.6062
1999-11-29,8.2785,7.3660,7.7710,102.43,1160.00,9.3900,8.0420,8.4820,1.6815,1.5878,31.7400,0.6368,1.0100,0.5120,1.6024
1999-11-30,8.2789,7.3860,7.7665,101.80,1159.50,9.4240,8.0590,8.5130,1.6810,1.5893,31.6700,0.6371,1.0077,0.5103,1.5935
1999-12-01,8.2789,7.3920,7.7705,102.37,1157.50,9.4700,8.0920,8.5600,1.6835,1.5920,31.7300,0.6354,1.0059,0.5101,1.5960
1999-12-02,8.2788,7.4190,7.7716,102.69,1150.00,9.5225,8.0970,8.6000,1.6865,1.5950,31.7000,0.6330,1.0023,0.5078,1.5972
1999-12-03,8.2787,7.4310,7.7730,102.55,1150.50,9.4800,8.0930,8.5665,1.6847,1.5925,31.6900,0.6332,1.0016,0.5047,1.6015
1999-12-06,8.2790,7.2610,7.7738,103.10,1150.20,9.4615,7.9370,8.4170,1.6797,1.5608,31.6500,0.6348,1.0252,0.5064,1.6230
1999-12-07,8.2790,7.2750,7.7737,102.39,1139.00,9.4500,7.9375,8.4150,1.6767,1.5645,31.6000,0.6362,1.0222,0.5068,1.6233
1999-12-08,8.2795,7.2500,7.7750,102.97,1125.00,9.4770,7.9200,8.3500,1.6805,1.5600,31.6000,0.6380,1.0263,0.5086,1.6255
1999-12-09,8.2795,7.3230,7.7755,102.57,1130.00,9.4285,7.9875,8.4060,1.6790,1.5741,31.6300,0.6396,1.0161,0.5071,1.6230
1999-12-10,8.2795,7.3300,7.7745,102.40,1132.80,9.4160,7.9925,8.4675,1.6762,1.5745,31.6500,0.6365,1.0158,0.4935,1.6225
1999-12-13,8.2795,7.3560,7.7750,103.26,1128.00,9.4120,8.0130,8.4970,1.6780,1.5834,31.6500,0.6330,1.0120,0.4908,1.6232
1999-12-14,8.2794,7.3970,7.7753,103.47,1134.00,9.4125,8.0560,8.5390,1.6800,1.5895,31.6500,0.6352,1.0067,0.4948,1.6110
1999-12-15,8.2794,7.3965,7.7747,103.54,1135.00,9.3740,8.0490,8.5270,1.6765,1.5903,31.7000,0.6357,1.0066,0.4926,1.6085
1999-12-16,8.2794,7.3140,7.7728,103.04,1131.00,9.3630,7.9875,8.4690,1.6753,1.5758,31.6800,0.6425,1.0169,0.5080,1.6123
1999-12-17,8.2794,7.3680,7.7720,103.27,1130.50,9.3300,7.9905,8.5010,1.6743,1.5888,31.6800,0.6426,1.0088,0.5070,1.6070
1999-12-20,8.2794,7.3935,7.7725,102.72,1135.00,9.3335,8.0240,8.5400,1.6700,1.5900,31.6800,0.6416,1.0066,0.5048,1.6035
1999-12-21,8.2796,7.3690,7.7705,102.06,1134.50,9.3200,7.9990,8.5060,1.6720,1.5847,31.6800,0.6433,1.0093,0.5137,1.6103
1999-12-22,8.2796,7.3825,7.7700,101.53,1131.70,9.3080,7.9800,8.4950,1.6650,1.5863,31.6800,0.6436,1.0080,0.5128,1.6060
1999-12-23,8.2795,7.3220,7.7693,101.73,1131.00,9.3760,7.9770,8.4350,1.6710,1.5770,31.6500,0.6453,1.0162,0.5160,1.6161
1999-12-24,8.2794,7.3450,7.7700,102.95,1132.60,9.4175,8.0175,8.4500,1.6705,1.5855,31.6300,0.6427,1.0128,0.5140,1.6154
1999-12-27,8.2796,7.3400,7.7712,102.10,1133.70,9.4575,7.9890,8.4640,1.6698,1.5835,31.6000,0.6448,1.0136,0.5175,1.6173
1999-12-28,8.2797,7.3890,7.7735,102.19,1143.00,9.5060,8.0360,8.5130,1.6660,1.5940,31.5500,0.6450,1.0068,0.5171,1.6165
1999-12-29,8.2793,7.4025,7.7723,102.05,1142.50,9.5330,8.0440,8.5300,1.6650,1.5977,31.5000,0.6503,1.0045,0.5209,1.6168
1999-12-30,8.2795,7.4210,7.7745,102.33,1133.00,9.4950,8.0305,8.5400,1.6670,1.6015,31.4000,0.6539,1.0024,0.5217,1.6130
1999-12-31,8.2795,7.3950,7.7740,102.16,1136.00,9.4800,8.0100,8.5050,1.6670,1.5930,31.3900,0.6560,1.0070,0.5234,1.6150
2000-01-03,8.2798,7.3290,7.7765,101.70,1128.00,9.4015,7.9640,8.4430,1.6563,1.5808,31.3800,0.6591,1.0155,0.5254,1.6270
2000-01-04,8.2799,7.2180,7.7775,103.09,1122.50,9.4570,7.9340,8.3600,1.6535,1.5565,30.6000,0.6562,1.0309,0.5198,1.6370
2000-01-05,8.2798,7.2080,7.7780,103.77,1135.00,9.5350,7.9350,8.3530,1.6560,1.5526,30.8000,0.6550,1.0335,0.5171,1.6415
2000-01-06,8.2797,7.2125,7.7785,105.19,1146.50,9.5670,7.9400,8.3675,1.6655,1.5540,31.7500,0.6540,1.0324,0.5145,1.6475
2000-01-07,8.2794,7.2285,7.7783,105.17,1138.00,9.5200,7.9660,8.4150,1.6625,1.5623,30.8500,0.6548,1.0294,0.5160,1.6384
2000-01-10,8.2794,7.2540,7.7785,105.28,1133.50,9.4450,8.0240,8.4490,1.6618,1.5704,30.8300,0.6561,1.0252,0.5168,1.6374
2000-01-11,8.2795,7.2140,7.7785,106.09,1147.00,9.4825,7.9690,8.3970,1.6690,1.5605,30.8300,0.6575,1.0322,0.5164,1.6480
2000-01-12,8.2796,7.2360,7.7787,105.76,1144.50,9.5150,7.9770,8.4180,1.6690,1.5660,30.8000,0.6578,1.0281,0.5185,1.6465
2000-01-13,8.2798,7.2520,7.7788,106.09,1135.50,9.5100,7.9425,8.4170,1.6700,1.5707,30.8000,0.6687,1.0270,0.5240,1.6482
2000-01-14,8.2797,7.3470,7.7789,105.86,1125.00,9.4550,7.9970,8.4740,1.6752,1.5945,30.8300,0.6665,1.0128,0.5212,1.6353
2000-01-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000-01-18,8.2793,7.3560,7.7790,105.49,1127.00,9.4410,8.0100,8.4680,1.6735,1.5942,30.8900,0.6640,1.0121,0.5170,1.6380
2000-01-19,8.2797,7.3655,7.7798,105.39,1134.00,9.4180,8.0000,8.4870,1.6753,1.5965,30.8500,0.6634,1.0115,0.5155,1.6438
2000-01-20,8.2794,7.3430,7.7795,105.45,1126.00,9.4080,7.9770,8.4680,1.6765,1.5915,30.8500,0.6666,1.0133,0.5132,1.6538
2000-01-21,8.2795,7.3725,7.7792,104.96,1128.00,9.4470,7.9990,8.4930,1.6810,1.5973,30.8500,0.6621,1.0100,0.5104,1.6504
2000-01-24,8.2789,7.4280,7.7795,105.52,1124.50,9.4850,8.0260,8.5260,1.6825,1.6090,30.8500,0.6544,1.0019,0.5061,1.6520
2000-01-25,8.2786,7.4120,7.7800,105.87,1127.00,9.5250,8.0360,8.5210,1.6867,1.6085,30.8500,0.6542,1.0041,0.5068,1.6482
2000-01-26,8.2782,7.4330,7.7805,105.85,1127.80,9.5175,8.0675,8.5285,1.6950,1.6102,30.8500,0.6505,1.0011,0.5060,1.6395
2000-01-27,8.2783,7.5250,7.7805,104.91,1125.00,9.5200,8.1475,8.6150,1.6930,1.6317,30.8300,0.6550,0.9890,0.5072,1.6363
2000-01-28,8.2781,7.6165,7.7800,107.15,1121.00,9.5810,8.2700,8.8200,1.7100,1.6485,30.7500,0.6265,0.9765,0.4870,1.6210
2000-01-31,8.2777,7.6330,7.7810,107.33,1124.00,9.6400,8.3010,8.8150,1.7010,1.6495,30.7500,0.6382,0.9757,0.4953,1.6182
2000-02-01,8.2774,7.6445,7.7807,107.67,1127.00,9.5970,8.2770,8.7680,1.6990,1.6540,31.7500,0.6315,0.9731,0.4904,1.6150
2000-02-02,8.2773,7.6215,7.7805,108.40,1131.00,9.5750,8.2250,8.7080,1.6985,1.6502,30.8000,0.6360,0.9768,0.4898,1.6060
2000-02-03,8.2781,7.5200,7.7812,107.92,1130.50,9.5100,8.1580,8.5770,1.6925,1.6255,30.8000,0.6387,0.9887,0.4967,1.6025
2000-02-04,8.2788,7.6260,7.7810,107.54,1130.00,9.4810,8.2700,8.6630,1.6930,1.6470,30.8000,0.6315,0.9760,0.4930,1.5915
2000-02-07,8.2788,7.6090,7.7820,108.75,1129.60,9.4360,8.2590,8.6600,1.6958,1.6426,30.8000,0.6339,0.9783,0.4936,1.5917
